0.00	263.68	0.00000000	271.6930	0.43694	0	72731.66667	0.003133
0.31	301.98	0.00000000	272.9105	1.06818	0	72706.66667	0.003311
0.00	309.95	0.00000000	274.1067	0.63511	0	72700.00000	0.004218
0.00	311.47	0.00000000	272.6205	0.39954	0	72726.66667	0.004823
0.00	310.78	0.00000000	272.5292	0.06869	0	72698.33333	0.004853
0.00	309.95	0.00000000	272.2073	0.85928	0	72730.00000	0.004752
0.00	307.87	0.00000000	271.8207	0.29524	0	72756.66667	0.004587
0.00	300.52	0.00000000	270.6682	0.37384	0	72780.00000	0.004132
3.01	291.03	0.00000000	268.4077	0.59764	0	72840.00000	0.003499
105.84	308.08	0.00016667	271.9790	0.46093	0	72903.33333	0.003899
337.28	274.33	0.00019444	272.6873	0.72809	0	72958.33333	0.004088
369.30	278.12	0.00016667	274.7058	1.68608	0	73013.33333	0.003480
469.20	271.88	0.00002778	275.5120	1.69890	0	73040.00000	0.002862
558.03	270.60	0.00000000	276.6070	1.56323	0	73058.33333	0.002571
464.20	284.45	0.00000000	276.9828	1.34659	0	73061.66667	0.002453
425.10	294.88	0.00000000	276.9867	1.60279	0	73086.66667	0.002730
395.88	285.70	0.00000000	277.1142	1.83337	0	73138.33333	0.002838
304.67	274.88	0.00000000	277.5502	1.18023	0	73158.33333	0.002659
105.64	261.22	0.00000000	276.0778	1.44835	0	73191.66667	0.002541
8.02	250.18	0.00000000	273.9617	0.92283	0	73223.33333	0.002707
0.00	247.38	0.00000000	273.2547	1.37304	0	73275.00000	0.002968
0.00	242.02	0.00000000	271.5963	0.55152	0	73340.00000	0.003045
0.00	237.30	0.00000000	270.1235	0.29964	0	73385.00000	0.003068
0.00	232.18	0.00000000	268.0213	0.31491	0	73435.00000	0.002936
0.00	229.90	0.00000000	267.1478	0.33637	0	73468.33333	0.002833
0.00	227.30	0.00000000	266.5135	0.38502	0	73481.66667	0.002789
0.00	225.82	0.00000000	265.8968	0.26306	0	73506.66667	0.002623
0.00	224.48	0.00000000	265.1562	0.23125	0	73530.00000	0.002523
0.00	226.15	0.00000000	264.8838	0.40744	0	73536.66667	0.002465
0.00	228.20	0.00000000	264.6717	0.62602	0	73551.66667	0.002443
0.00	229.33	0.00000000	264.5600	0.38591	0	73598.33333	0.002384
0.00	230.27	0.00000000	263.8550	0.15146	0	73640.00000	0.002311
23.27	235.32	0.00000000	264.0750	0.21463	0	73668.33333	0.002315
183.12	243.95	0.00000000	268.0348	0.19571	0	73696.66667	0.002785
296.07	250.80	0.00000000	273.1515	0.25114	0	73698.33333	0.003065
386.83	265.02	0.00000000	276.1870	0.61448	0	73686.66667	0.002813
475.90	275.52	0.00000000	278.9778	0.68994	0	73666.66667	0.002389
520.75	282.55	0.00000000	281.2405	0.78918	0	73626.66667	0.001786
522.22	287.00	0.00000000	282.8050	0.93311	0	73585.00000	0.001606
482.17	289.98	0.00000000	284.5033	0.79238	0	73533.33333	0.001432
401.97	288.70	0.00000000	284.8617	1.21994	0	73505.00000	0.001384
288.18	285.25	0.00000000	284.2433	1.43405	0	73520.00000	0.001541
97.93	274.62	0.00000000	281.2040	1.04367	0	73535.00000	0.001852
4.94	259.05	0.00000000	277.6087	1.24601	0	73535.00000	0.001963
0.00	253.55	0.00000000	275.9607	1.09366	0	73565.00000	0.001953
0.00	247.15	0.00000000	273.3307	0.33436	0	73600.00000	0.001989
0.00	240.50	0.00000000	271.1237	0.36371	0	73645.00000	0.002197
0.00	240.43	0.00000000	270.5007	0.90786	0	73688.33333	0.002086
0.00	240.53	0.00000000	270.6835	0.37749	0	73711.66667	0.002287
0.00	235.53	0.00000000	268.6948	0.34173	0	73723.33333	0.002305
0.00	233.52	0.00000000	267.9795	0.53573	0	73738.33333	0.002327
0.00	234.68	0.00000000	267.8370	0.51122	0	73750.00000	0.002386
0.00	238.10	0.00000000	268.4045	0.50876	0	73738.33333	0.002360
0.00	232.80	0.00000000	267.4208	0.25553	0	73755.00000	0.002452
0.00	229.63	0.00000000	266.6705	0.56367	0	73800.00000	0.002320
0.00	231.17	0.00000000	266.9673	0.80698	0	73813.33333	0.002335
15.02	230.75	0.00000000	266.9405	0.21650	0	73840.00000	0.002373
129.28	245.58	0.00000000	270.5780	0.40200	0	73871.66667	0.002673
261.32	269.58	0.00000000	276.8033	0.65858	0	73841.66667	0.002495
362.57	286.70	0.00000000	280.6425	0.47293	0	73825.00000	0.002118
421.92	300.22	0.00000000	283.9533	0.50764	0	73758.33333	0.002196
477.23	308.03	0.00000000	285.7933	0.74858	0	73696.66667	0.002246
